time	running	running_idle	waiting_for_reconf
15608	26	17	0
15609	27	16	0
15610	26	17	0
15611	26	17	0
15612	26	17	0
15613	26	17	0
15614	26	17	0
15615	26	17	0
15616	26	17	0
15617	26	17	0
15618	23	20	0
15619	24	19	0
15620	23	20	0
15621	23	20	0
15622	23	20	0
15623	23	20	0
15624	24	19	0
15625	24	19	0
15626	24	19	0
15627	24	19	0
15628	24	19	0
15629	24	19	0
15630	24	19	0
15631	24	19	0
15632	24	19	0
15633	24	19	0
15634	24	19	0
15635	24	19	0
15636	24	19	0
15637	23	20	0
15638	23	20	0
15639	24	19	0
15640	23	20	0
15641	23	20	0
15642	23	20	0
15643	23	20	0
15644	23	20	0
15645	23	20	0
15646	22	21	0
15647	22	21	0
15648	22	21	0
15649	22	21	0
15650	23	20	0
15651	23	20	0
15652	22	21	0
15653	21	22	0
15654	21	22	0
15655	21	22	0
15656	21	22	0
15657	21	22	0
15658	21	22	0
15659	21	22	0
15660	22	21	0
15661	22	21	0
15662	22	21	0
15663	23	20	0
15664	24	19	0
15665	24	19	0
15666	24	19	0
15667	23	20	0
15668	22	21	0
15669	22	21	0
15670	22	21	0
15671	23	20	0
15672	23	20	0
15673	23	20	0
15674	22	21	0
15675	20	23	0
15676	20	23	0
15677	24	19	0
15678	21	22	0
15679	21	22	0
15680	22	21	0
15681	22	21	0
15682	21	22	0
15683	23	20	0
15684	23	20	0
15685	23	20	0
15686	23	20	0
15687	23	20	0
15688	23	20	0
15689	23	20	0
15690	24	19	0
15691	24	19	0
15692	24	19	0
15693	24	19	0
15694	24	19	0
15695	24	19	0
15696	24	19	0
15697	24	19	0
15698	25	18	0
15699	25	18	0
15700	25	18	0
15701	25	18	0
15702	25	18	0
15703	25	18	0
15704	26	17	0
15705	26	17	0
15706	26	17	0
15707	26	17	0
15708	25	18	0
15709	25	18	0
15710	26	17	0
15711	26	17	0
15712	26	17	0
15713	25	18	0
15714	25	18	0
15715	25	18	0
15716	25	18	0
15717	24	19	0
15718	25	18	0
15719	25	18	0
15720	26	17	0
15721	25	18	0
15722	25	18	0
15723	25	18	0
15724	27	16	0
15725	27	16	0
15726	29	14	0
15727	28	15	0
15728	28	15	0
15729	28	15	0
15730	28	15	0
15731	28	15	0
15732	28	15	0
15733	28	15	0
15734	28	15	0
15735	28	15	0
15736	28	15	0
15737	28	15	0
15738	26	17	0
15739	26	17	0
15740	26	17	0
15741	26	17	0
15742	27	16	0
15743	27	16	0
15744	26	17	0
15745	26	17	0
15746	26	17	0
15747	26	17	0
15748	26	17	0
15749	26	17	0
15750	25	18	0
15751	25	18	0
15752	25	18	0
15753	25	18	0
15754	24	19	0
15755	24	19	0
15756	23	20	0
15757	24	19	0
15758	26	17	0
15759	24	19	0
15760	25	18	0
15761	25	18	0
15762	26	17	0
15763	26	17	0
15764	27	16	0
15765	27	16	0
15766	27	16	0
15767	27	16	0
15768	27	16	0
15769	27	16	0
15770	27	16	0
15771	27	16	0
15772	27	16	0
15773	27	16	0
15774	27	16	0
15775	25	18	0
15776	26	17	0
15777	25	18	0
15778	25	18	0
15779	25	18	0
15780	25	18	0
15781	25	18	0
15782	25	18	0
15783	25	18	0
15784	27	16	0
15785	27	16	0
15786	27	16	0
15787	25	18	0
15788	25	18	0
15789	25	18	0
15790	25	18	0
15791	25	18	0
15792	25	18	0
15793	25	18	0
15794	25	18	0
15795	25	18	0
15796	25	18	0
15797	25	18	0
15798	24	19	0
15799	25	18	0
15800	25	18	0
15801	25	18	0
15802	25	18	0
15803	25	18	0
15804	25	18	0
15805	26	17	0
15806	26	17	0
15807	26	17	0
15808	26	17	0
15809	26	17	0
15810	25	18	0
15811	25	18	0
15812	25	18	0
15813	25	18	0
15814	25	18	0
15815	25	18	0
15816	26	17	0
15817	26	17	0
15818	25	18	0
15819	26	17	0
15820	25	18	0
15821	25	18	0
15822	25	18	0
15823	25	18	0
15824	26	17	0
15825	26	17	0
15826	27	16	0
15827	27	16	0
15828	27	16	0
15829	26	17	0
15830	27	16	0
15831	27	16	0
15832	26	17	0
15833	26	17	0
15834	26	17	0
15835	26	17	0
15836	25	18	0
15837	25	18	0
15838	25	18	0
15839	25	18	0
15840	26	17	0
15841	26	17	0
15842	25	18	0
15843	24	19	0
15844	25	18	0
15845	25	18	0
15846	25	18	0
15847	25	18	0
15848	25	18	0
15849	25	18	0
15850	25	18	0
15851	25	18	0
15852	25	18	0
15853	25	18	0
15854	25	18	0
15855	25	18	0
15856	25	18	0
15857	25	18	0
15858	25	18	0
15859	25	18	0
15860	25	18	0
15861	25	18	0
15862	25	18	0
15863	25	18	0
15864	25	18	0
15865	24	19	0
15866	24	19	0
15867	24	19	0
15868	24	19	0
15869	27	16	0
15870	27	16	0
15871	27	16	0
15872	26	17	0
15873	26	17	0
15874	26	17	0
15875	26	17	0
15876	26	17	0
15877	26	17	0
15878	27	16	0
15879	26	17	0
15880	26	17	0
15881	25	18	0
15882	25	18	0
15883	25	18	0
15884	25	18	0
15885	25	18	0
15886	26	17	0
15887	25	18	0
15888	25	18	0
15889	27	16	0
15890	27	16	0
15891	27	16	0
15892	27	16	0
15893	27	16	0
15894	27	16	0
15895	27	16	0
15896	27	16	0
15897	27	16	0
15898	27	16	0
15899	27	16	0
15900	27	16	0
15901	26	17	0
15902	25	18	0
15903	25	18	0
15904	24	19	0
15905	24	19	0
15906	24	19	0
15907	25	18	0
15908	24	19	0
15909	28	15	0
15910	28	15	0
15911	28	15	0
15912	28	15	0
15913	28	15	0
15914	27	16	0
15915	27	16	0
15916	27	16	0
15917	27	16	0
15918	27	16	0
15919	26	17	0
15920	26	17	0
15921	26	17	0
15922	25	18	0
15923	25	18	0
15924	25	18	0
15925	25	18	0
15926	25	18	0
15927	25	18	0
15928	25	18	0
15929	28	15	0
15930	28	15	0
15931	28	15	0
15932	27	16	0
15933	27	16	0
15934	27	16	0
15935	28	15	0
15936	28	15	0
15937	28	15	0
15938	28	15	0
15939	28	15	0
15940	27	16	0
15941	27	16	0
15942	27	16	0
15943	27	16	0
15944	26	17	0
15945	27	16	0
15946	27	16	0
15947	28	15	0
15948	28	15	0
15949	28	15	0
15950	29	14	0
15951	29	14	0
15952	28	15	0
15953	27	16	0
15954	27	16	0
15955	28	15	0
15956	28	15	0
15957	28	15	0
15958	27	16	0
15959	27	16	0
15960	26	17	0
15961	26	17	0
15962	26	17	0
15963	26	17	0
15964	26	17	0
15965	26	17	0
15966	26	17	0
15967	24	19	0
15968	25	18	0
15969	29	14	0
15970	29	14	0
15971	29	14	0
15972	29	14	0
15973	29	14	0
15974	29	14	0
15975	29	14	0
15976	29	14	0
15977	29	14	0
15978	29	14	0
15979	29	14	0
15980	29	14	0
15981	29	14	0
15982	29	14	0
15983	29	14	0
15984	29	14	0
15985	28	15	0
15986	28	15	0
15987	28	15	0
15988	28	15	0
15989	30	13	0
15990	31	12	0
15991	31	12	0
15992	30	13	0
15993	30	13	0
15994	30	13	0
15995	30	13	0
15996	30	13	0
15997	29	14	0
15998	29	14	0
15999	29	14	0
16000	29	14	0
16001	28	15	0
16002	28	15	0
16003	28	15	0
16004	28	15	0
16005	28	15	0
16006	28	15	0
16007	28	15	0
16008	29	14	0
16009	29	14	0
16010	30	13	0
16011	30	13	0
16012	28	15	0
16013	28	15	0
16014	28	15	0
16015	29	14	0
16016	28	15	0
16017	28	15	0
16018	28	15	0
16019	28	15	0
16020	28	15	0
16021	28	15	0
16022	27	16	0
16023	27	16	0
16024	28	15	0
16025	27	16	0
16026	27	16	0
16027	27	16	0
16028	27	16	0
16029	29	14	0
16030	30	13	0
16031	29	14	0
16032	29	14	0
16033	30	13	0
16034	30	13	0
16035	30	13	0
16036	30	13	0
16037	30	13	0
16038	30	13	0
16039	30	13	0
16040	28	15	0
16041	28	15	0
16042	28	15	0
16043	28	15	0
16044	28	15	0
16045	27	16	0
16046	27	16	0
16047	27	16	0
16048	29	14	0
16049	28	15	0
16050	27	16	0
16051	27	16	0
16052	27	16	0
16053	27	16	0
16054	30	13	0
16055	27	16	0
16056	27	16	0
16057	26	17	0
16058	26	17	0
16059	26	17	0
16060	26	17	0
16061	26	17	0
16062	26	17	0
16063	26	17	0
16064	26	17	0
16065	26	17	0
16066	26	17	0
16067	26	17	0
16068	28	15	0
16069	28	15	0
16070	28	15	0
16071	27	16	0
16072	27	16	0
16073	27	16	0
16074	27	16	0
16075	27	16	0
16076	27	16	0
16077	27	16	0
16078	27	16	0
16079	27	16	0
16080	27	16	0
16081	27	16	0
16082	27	16	0
16083	27	16	0
16084	27	16	0
16085	27	16	0
16086	27	16	0
16087	27	16	0
16088	28	15	0
16089	28	15	0
16090	27	16	0
16091	30	13	0
16092	30	13	0
16093	30	13	0
16094	31	12	0
16095	30	13	0
16096	30	13	0
16097	29	14	0
16098	29	14	0
16099	28	15	0
16100	27	16	0
16101	27	16	0
16102	27	16	0
16103	27	16	0
16104	27	16	0
16105	27	16	0
16106	27	16	0
16107	27	16	0
16108	27	16	0
16109	27	16	0
16110	27	16	0
16111	28	15	0
16112	28	15	0
16113	27	16	0
16114	27	16	0
16115	27	16	0
16116	27	16	0
16117	27	16	0
16118	27	16	0
16119	27	16	0
16120	27	16	0
16121	27	16	0
16122	27	16	0
16123	27	16	0
16124	27	16	0
16125	27	16	0
16126	27	16	0
16127	27	16	0
16128	27	16	0
16129	28	15	0
16130	28	15	0
16131	28	15	0
16132	26	17	0
16133	24	19	0
16134	24	19	0
16135	24	19	0
16136	24	19	0
16137	24	19	0
16138	23	20	0
16139	23	20	0
16140	23	20	0
16141	24	19	0
16142	22	21	0
16143	22	21	0
16144	22	21	0
16145	22	21	0
16146	22	21	0
16147	22	21	0
16148	24	19	0
16149	24	19	0
16150	25	18	0
16151	26	17	0
16152	26	17	0
16153	26	17	0
16154	26	17	0
16155	26	17	0
16156	25	18	0
16157	25	18	0
16158	25	18	0
16159	25	18	0
16160	26	17	0
16161	25	18	0
16162	25	18	0
16163	25	18	0
16164	24	19	0
16165	24	19	0
16166	24	19	0
16167	25	18	0
16168	25	18	0
16169	25	18	0
16170	26	17	0
16171	27	16	0
16172	28	15	0
16173	28	15	0
16174	27	16	0
16175	27	16	0
16176	27	16	0
16177	26	17	0
16178	26	17	0
16179	26	17	0
16180	27	16	0
16181	27	16	0
16182	26	17	0
16183	26	17	0
16184	26	17	0
16185	26	17	0
16186	26	17	0
16187	27	16	0
16188	28	15	0
16189	28	15	0
16190	28	15	0
16191	28	15	0
16192	29	14	0
16193	29	14	0
16194	28	15	0
16195	28	15	0
16196	28	15	0
16197	28	15	0
16198	28	15	0
16199	28	15	0
16200	28	15	0
16201	28	15	0
16202	28	15	0
16203	28	15	0
16204	28	15	0
16205	27	16	0
16206	26	17	0
16207	26	17	0
16208	28	15	0
16209	28	15	0
16210	27	16	0
16211	27	16	0
16212	30	13	0
16213	30	13	0
16214	30	13	0
16215	30	13	0
16216	30	13	0
16217	30	13	0
16218	29	14	0
16219	29	14	0
16220	29	14	0
16221	29	14	0
16222	29	14	0
16223	29	14	0
16224	29	14	0
16225	29	14	0
16226	29	14	0
16227	30	13	0
16228	30	13	0
16229	30	13	0
16230	30	13	0
16231	32	11	0
16232	32	11	0
16233	32	11	0
16234	31	12	0
16235	31	12	0
16236	30	13	0
16237	30	13	0
16238	30	13	0
16239	29	14	0
16240	29	14	0
16241	29	14	0
16242	28	15	0
16243	28	15	0
16244	28	15	0
16245	27	16	0
16246	27	16	0
16247	28	15	0
16248	28	15	0
16249	29	14	0
16250	28	15	0
16251	29	14	0
16252	30	13	0
16253	30	13	0
16254	30	13	0
16255	30	13	0
16256	30	13	0
16257	30	13	0
16258	30	13	0
16259	30	13	0
16260	30	13	0
16261	30	13	0
16262	30	13	0
16263	30	13	0
16264	30	13	0
16265	29	14	0
16266	30	13	0
16267	30	13	0
16268	30	13	0
16269	30	13	0
16270	29	14	0
16271	28	15	0
16272	28	15	0
16273	28	15	0
16274	28	15	0
16275	28	15	0
16276	27	16	0
16277	27	16	0
16278	27	16	0
16279	27	16	0
16280	27	16	0
16281	27	16	0
16282	27	16	0
16283	27	16	0
16284	28	15	0
16285	27	16	0
16286	27	16	0
16287	28	15	0
16288	29	14	0
16289	29	14	0
16290	28	15	0
16291	28	15	0
16292	29	14	0
16293	28	15	0
16294	27	16	0
16295	27	16	0
16296	27	16	0
16297	27	16	0
16298	27	16	0
16299	27	16	0
16300	26	17	0
16301	26	17	0
16302	26	17	0
16303	26	17	0
16304	28	15	0
16305	27	16	0
16306	27	16	0
16307	28	15	0
16308	28	15	0
16309	27	16	0
16310	27	16	0
16311	27	16	0
16312	27	16	0
16313	27	16	0
16314	27	16	0
16315	27	16	0
16316	26	17	0
16317	26	17	0
16318	26	17	0
16319	25	18	0
16320	25	18	0
16321	26	17	0
16322	26	17	0
16323	27	16	0
16324	27	16	0
16325	27	16	0
16326	27	16	0
16327	28	15	0
16328	27	16	0
16329	27	16	0
16330	26	17	0
16331	26	17	0
16332	26	17	0
16333	26	17	0
16334	27	16	0
16335	26	17	0
16336	25	18	0
16337	25	18	0
16338	25	18	0
16339	25	18	0
16340	25	18	0
16341	26	17	0
16342	27	16	0
16343	27	16	0
16344	27	16	0
16345	27	16	0
16346	27	16	0
16347	28	15	0
16348	26	17	0
16349	26	17	0
16350	26	17	0
16351	26	17	0
16352	26	17	0
16353	27	16	0
16354	26	17	0
16355	26	17	0
16356	26	17	0
16357	26	17	0
16358	26	17	0
16359	26	17	0
16360	25	18	0
16361	25	18	0
16362	25	18	0
16363	25	18	0
16364	26	17	0
16365	26	17	0
16366	28	15	0
16367	28	15	0
16368	28	15	0
16369	28	15	0
16370	27	16	0
16371	27	16	0
16372	27	16	0
16373	27	16	0
16374	27	16	0
16375	27	16	0
16376	27	16	0
16377	27	16	0
16378	27	16	0
16379	27	16	0
16380	27	16	0
16381	28	15	0
16382	28	15	0
16383	28	15	0
16384	29	14	0
16385	28	15	0
16386	29	14	0
16387	29	14	0
16388	29	14	0
16389	28	15	0
16390	28	15	0
16391	27	16	0
16392	27	16	0
16393	27	16	0
16394	27	16	0
16395	27	16	0
16396	27	16	0
16397	27	16	0
16398	27	16	0
16399	27	16	0
16400	27	16	0
16401	27	16	0
16402	27	16	0
16403	28	15	0
16404	29	14	0
16405	29	14	0
16406	30	13	0
16407	30	13	0
16408	29	14	0
16409	29	14	0
16410	29	14	0
16411	29	14	0
16412	28	15	0
16413	29	14	0
16414	28	15	0
16415	27	16	0
16416	27	16	0
16417	27	16	0
16418	27	16	0
16419	27	16	0
16420	27	16	0
16421	27	16	0
16422	27	16	0
16423	29	14	0
16424	29	14	0
16425	29	14	0
16426	30	13	0
16427	30	13	0
16428	30	13	0
16429	30	13	0
16430	29	14	0
16431	29	14	0
16432	29	14	0
16433	29	14	0
16434	28	15	0
16435	28	15	0
16436	28	15	0
16437	28	15	0
16438	27	16	0
16439	26	17	0
16440	25	18	0
16441	26	17	0
16442	27	16	0
16443	28	15	0
16444	28	15	0
16445	28	15	0
16446	26	17	0
16447	26	17	0
16448	26	17	0
16449	27	16	0
16450	26	17	0
16451	26	17	0
16452	26	17	0
16453	26	17	0
16454	26	17	0
16455	26	17	0
16456	26	17	0
16457	26	17	0
16458	26	17	0
16459	26	17	0
16460	26	17	0
16461	27	16	0
16462	28	15	0
16463	28	15	0
16464	28	15	0
16465	28	15	0
16466	28	15	0
16467	28	15	0
16468	27	16	0
16469	27	16	0
16470	27	16	0
16471	27	16	0
16472	26	17	0
16473	26	17	0
16474	26	17	0
16475	26	17	0
16476	26	17	0
16477	26	17	0
16478	26	17	0
16479	24	19	0
16480	24	19	0
16481	24	19	0
16482	25	18	0
16483	24	19	0
16484	24	19	0
16485	24	19	0
16486	24	19	0
16487	24	19	0
16488	25	18	0
16489	24	19	0
16490	24	19	0
16491	24	19	0
16492	24	19	0
16493	24	19	0
16494	24	19	0
16495	24	19	0
16496	24	19	0
16497	24	19	0
16498	24	19	0
16499	24	19	0
16500	23	20	0
16501	23	20	0
16502	24	19	0
16503	25	18	0
16504	25	18	0
16505	24	19	0
16506	24	19	0
16507	24	19	0
16508	24	19	0
16509	24	19	0
16510	24	19	0
16511	24	19	0
16512	24	19	0
16513	24	19	0
16514	23	20	0
16515	23	20	0
16516	23	20	0
16517	23	20	0
16518	23	20	0
16519	23	20	0
16520	23	20	0
16521	24	19	0
16522	25	18	0
16523	24	19	0
16524	25	18	0
16525	25	18	0
16526	25	18	0
16527	25	18	0
16528	25	18	0
16529	25	18	0
16530	25	18	0
16531	25	18	0
16532	25	18	0
16533	25	18	0
16534	25	18	0
16535	25	18	0
16536	25	18	0
16537	25	18	0
16538	25	18	0
16539	25	18	0
16540	25	18	0
16541	25	18	0
16542	26	17	0
16543	26	17	0
16544	26	17	0
16545	26	17	0
16546	26	17	0
16547	25	18	0
16548	27	16	0
16549	25	18	0
16550	24	19	0
16551	24	19	0
16552	24	19	0
16553	23	20	0
16554	23	20	0
16555	23	20	0
16556	23	20	0
16557	23	20	0
16558	23	20	0
16559	23	20	0
16560	23	20	0
16561	24	19	0
16562	24	19	0
16563	24	19	0
16564	24	19	0
16565	24	19	0
16566	26	17	0
16567	27	16	0
16568	25	18	0
16569	25	18	0
16570	25	18	0
16571	25	18	0
16572	24	19	0
16573	24	19	0
16574	24	19	0
16575	24	19	0
16576	24	19	0
16577	24	19	0
16578	23	20	0
16579	23	20	0
16580	23	20	0
16581	24	19	0
16582	24	19	0
16583	24	19	0
16584	25	18	0
16585	25	18	0
16586	27	16	0
16587	27	16	0
16588	27	16	0
16589	27	16	0
16590	27	16	0
16591	27	16	0
16592	27	16	0
16593	27	16	0
16594	27	16	0
16595	27	16	0
16596	27	16	0
16597	27	16	0
16598	26	17	0
16599	26	17	0
16600	26	17	0
16601	27	16	0
16602	26	17	0
16603	26	17	0
16604	27	16	0
16605	27	16	0
16606	28	15	0
16607	28	15	0
16608	31	12	0
16609	28	15	0
16610	28	15	0
16611	28	15	0
16612	28	15	0
16613	28	15	0
16614	28	15	0
16615	27	16	0
16616	27	16	0
16617	27	16	0
16618	27	16	0
16619	27	16	0
16620	27	16	0
16621	27	16	0
16622	27	16	0
16623	28	15	0
16624	29	14	0
16625	28	15	0
16626	28	15	0
16627	28	15	0
16628	29	14	0
16629	28	15	0
16630	28	15	0
16631	27	16	0
16632	26	17	0
16633	26	17	0
16634	26	17	0
16635	26	17	0
16636	27	16	0
16637	27	16	0
16638	27	16	0
16639	27	16	0
16640	27	16	0
16641	28	15	0
16642	27	16	0
16643	27	16	0
16644	26	17	0
16645	26	17	0
16646	27	16	0
16647	27	16	0
16648	28	15	0
16649	28	15	0
16650	27	16	0
16651	27	16	0
16652	27	16	0
16653	27	16	0
16654	27	16	0
16655	27	16	0
16656	27	16	0
16657	27	16	0
16658	27	16	0
16659	27	16	0
16660	28	15	0
16661	28	15	0
16662	29	14	0
16663	29	14	0
16664	29	14	0
16665	29	14	0
16666	29	14	0
16667	28	15	0
16668	28	15	0
16669	27	16	0
16670	27	16	0
16671	27	16	0
16672	26	17	0
16673	26	17	0
16674	26	17	0
16675	27	16	0
16676	28	15	0
16677	27	16	0
16678	27	16	0
16679	27	16	0
16680	27	16	0
16681	26	17	0
16682	26	17	0
16683	26	17	0
16684	26	17	0
16685	26	17	0
16686	26	17	0
16687	26	17	0
16688	26	17	0
16689	25	18	0
16690	25	18	0
16691	24	19	0
16692	24	19	0
16693	24	19	0
16694	24	19	0
16695	24	19	0
16696	24	19	0
16697	24	19	0
16698	24	19	0
16699	24	19	0
16700	25	18	0
16701	26	17	0
16702	27	16	0
16703	27	16	0
16704	27	16	0
16705	27	16	0
16706	27	16	0
16707	27	16	0
16708	27	16	0
16709	28	15	0
16710	28	15	0
16711	28	15	0
16712	28	15	0
16713	28	15	0
16714	27	16	0
16715	25	18	0
16716	24	19	0
16717	24	19	0
16718	24	19	0
16719	24	19	0
16720	24	19	0
16721	24	19	0
16722	25	18	0
16723	25	18	0
16724	25	18	0
16725	25	18	0
16726	25	18	0
16727	25	18	0
16728	24	19	0
16729	25	18	0
16730	25	18	0
16731	25	18	0
16732	25	18	0
16733	25	18	0
16734	25	18	0
16735	25	18	0
16736	25	18	0
16737	25	18	0
16738	25	18	0
16739	25	18	0
16740	26	17	0
16741	25	18	0
16742	26	17	0
16743	26	17	0
16744	25	18	0
16745	26	17	0
16746	25	18	0
16747	25	18	0
16748	25	18	0
16749	26	17	0
16750	26	17	0
16751	26	17	0
16752	26	17	0
16753	26	17	0
16754	26	17	0
16755	26	17	0
16756	26	17	0
16757	26	17	0
16758	25	18	0
16759	24	19	0
16760	25	18	0
16761	26	17	0
16762	27	16	0
16763	27	16	0
16764	28	15	0
16765	28	15	0
16766	28	15	0
16767	28	15	0
16768	29	14	0
16769	28	15	0
16770	28	15	0
16771	28	15	0
16772	28	15	0
16773	28	15	0
16774	28	15	0
16775	28	15	0
16776	28	15	0
16777	28	15	0
16778	28	15	0
16779	27	16	0
16780	29	14	0
16781	30	13	0
16782	30	13	0
16783	30	13	0
16784	30	13	0
16785	29	14	0
16786	29	14	0
16787	29	14	0
16788	30	13	0
16789	30	13	0
16790	30	13	0
16791	30	13	0
16792	30	13	0
16793	30	13	0
16794	31	12	0
16795	30	13	0
16796	30	13	0
16797	29	14	0
16798	29	14	0
16799	29	14	0
16800	30	13	0
16801	30	13	0
16802	30	13	0
16803	30	13	0
16804	30	13	0
16805	30	13	0
16806	30	13	0
16807	30	13	0
16808	30	13	0
16809	30	13	0
16810	30	13	0
16811	30	13	0
16812	30	13	0
16813	31	12	0
16814	30	13	0
16815	30	13	0
16816	30	13	0
16817	30	13	0
16818	29	14	0
16819	29	14	0
16820	29	14	0
16821	29	14	0
16822	30	13	0
16823	29	14	0
16824	29	14	0
16825	29	14	0
16826	29	14	0
16827	29	14	0
16828	29	14	0
16829	29	14	0
16830	29	14	0
16831	29	14	0
16832	29	14	0
16833	28	15	0
16834	29	14	0
16835	26	17	0
16836	26	17	0
16837	26	17	0
16838	26	17	0
16839	27	16	0
16840	27	16	0
16841	27	16	0
16842	28	15	0
16843	28	15	0
16844	27	16	0
16845	27	16	0
16846	27	16	0
16847	27	16	0
16848	27	16	0
16849	27	16	0
16850	27	16	0
16851	27	16	0
16852	27	16	0
16853	26	17	0
16854	26	17	0
16855	25	18	0
16856	24	19	0
16857	23	20	0
16858	23	20	0
16859	23	20	0
16860	23	20	0
16861	23	20	0
16862	23	20	0
16863	25	18	0
16864	24	19	0
16865	24	19	0
16866	24	19	0
16867	24	19	0
16868	25	18	0
16869	25	18	0
16870	25	18	0
16871	25	18	0
16872	25	18	0
16873	25	18	0
16874	25	18	0
16875	25	18	0
16876	25	18	0
16877	25	18	0
16878	25	18	0
16879	24	19	0
16880	24	19	0
16881	24	19	0
16882	24	19	0
16883	24	19	0
16884	24	19	0
16885	24	19	0
16886	24	19	0
16887	24	19	0
16888	26	17	0
16889	24	19	0
16890	24	19	0
16891	24	19	0
16892	25	18	0
16893	25	18	0
16894	24	19	0
16895	24	19	0
16896	24	19	0
16897	24	19	0
16898	24	19	0
16899	24	19	0
16900	25	18	0
16901	25	18	0
16902	23	20	0
16903	23	20	0
16904	24	19	0
16905	24	19	0
16906	24	19	0
16907	24	19	0
16908	23	20	0
16909	24	19	0
16910	24	19	0
16911	24	19	0
16912	24	19	0
16913	24	19	0
16914	24	19	0
16915	24	19	0
16916	24	19	0
16917	23	20	0
16918	23	20	0
16919	23	20	0
16920	23	20	0
16921	23	20	0
16922	23	20	0
16923	23	20	0
16924	23	20	0
16925	23	20	0
16926	23	20	0
16927	23	20	0
16928	23	20	0
16929	22	21	0
16930	22	21	0
16931	22	21	0
16932	22	21	0
16933	21	22	0
16934	20	23	0
16935	20	23	0
16936	20	23	0
16937	20	23	0
16938	20	23	0
16939	20	23	0
16940	20	23	0
16941	21	22	0
16942	21	22	0
16943	22	21	0
16944	21	22	0
16945	21	22	0
16946	21	22	0
16947	22	21	0
16948	22	21	0
16949	23	20	0
16950	23	20	0
16951	23	20	0
16952	23	20	0
16953	23	20	0
16954	23	20	0
16955	23	20	0
16956	23	20	0
16957	22	21	0
16958	22	21	0
16959	22	21	0
16960	22	21	0
16961	23	20	0
16962	23	20	0
16963	23	20	0
16964	23	20	0
16965	24	19	0
16966	24	19	0
16967	23	20	0
16968	23	20	0
16969	24	19	0
16970	24	19	0
16971	24	19	0
16972	24	19	0
16973	24	19	0
16974	24	19	0
16975	24	19	0
16976	24	19	0
16977	24	19	0
16978	24	19	0
16979	24	19	0
16980	24	19	0
16981	23	20	0
16982	23	20	0
16983	22	21	0
16984	22	21	0
16985	22	21	0
16986	22	21	0
16987	21	22	0
16988	21	22	0
16989	22	21	0
16990	21	22	0
16991	21	22	0
16992	21	22	0
16993	21	22	0
16994	21	22	0
16995	21	22	0
16996	21	22	0
16997	21	22	0
16998	21	22	0
16999	21	22	0
17000	21	22	0
17001	21	22	0
17002	21	22	0
17003	22	21	0
17004	23	20	0
17005	24	19	0
17006	24	19	0
17007	24	19	0
17008	24	19	0
17009	23	20	0
17010	24	19	0
17011	25	18	0
17012	26	17	0
17013	25	18	0
17014	25	18	0
17015	25	18	0
17016	25	18	0
17017	24	19	0
17018	24	19	0
17019	24	19	0
17020	24	19	0
17021	24	19	0
17022	24	19	0
17023	24	19	0
17024	25	18	0
17025	25	18	0
17026	24	19	0
17027	24	19	0
17028	23	20	0
17029	22	21	0
17030	22	21	0
17031	22	21	0
17032	24	19	0
17033	22	21	0
17034	22	21	0
17035	22	21	0
17036	22	21	0
17037	22	21	0
17038	22	21	0
17039	22	21	0
17040	22	21	0
17041	21	22	0
17042	21	22	0
17043	21	22	0
17044	23	20	0
17045	24	19	0
17046	24	19	0
17047	23	20	0
17048	23	20	0
17049	23	20	0
17050	24	19	0
17051	24	19	0
17052	24	19	0
17053	25	18	0
17054	24	19	0
17055	24	19	0
17056	24	19	0
17057	23	20	0
17058	22	21	0
17059	22	21	0
17060	22	21	0
17061	22	21	0
17062	22	21	0
17063	22	21	0
17064	22	21	0
17065	23	20	0
17066	23	20	0
17067	22	21	0
17068	23	20	0
17069	23	20	0
17070	23	20	0
17071	23	20	0
17072	23	20	0
17073	23	20	0
17074	23	20	0
17075	23	20	0
17076	23	20	0
17077	22	21	0
17078	21	22	0
17079	21	22	0
17080	21	22	0
17081	21	22	0
17082	21	22	0
17083	21	22	0
17084	20	23	0
17085	23	20	0
17086	23	20	0
17087	23	20	0
17088	24	19	0
17089	24	19	0
17090	25	18	0
17091	26	17	0
17092	26	17	0
17093	26	17	0
17094	25	18	0
17095	25	18	0
17096	25	18	0
17097	25	18	0
17098	25	18	0
17099	25	18	0
17100	25	18	0
17101	25	18	0
17102	25	18	0
17103	25	18	0
17104	25	18	0
17105	25	18	0
17106	25	18	0
17107	25	18	0
17108	25	18	0
17109	24	19	0
17110	25	18	0
17111	26	17	0
17112	26	17	0
17113	25	18	0
17114	25	18	0
17115	25	18	0
17116	25	18	0
17117	25	18	0
17118	25	18	0
17119	25	18	0
17120	25	18	0
17121	25	18	0
17122	25	18	0
17123	25	18	0
17124	25	18	0
17125	26	17	0
17126	26	17	0
17127	26	17	0
17128	26	17	0
17129	26	17	0
17130	26	17	0
17131	26	17	0
17132	26	17	0
17133	25	18	0
17134	25	18	0
17135	25	18	0
17136	25	18	0
17137	25	18	0
17138	25	18	0
17139	25	18	0
17140	25	18	0
17141	25	18	0
17142	25	18	0
17143	25	18	0
17144	25	18	0
17145	26	17	0
17146	26	17	0
17147	24	19	0
17148	24	19	0
17149	24	19	0
17150	24	19	0
17151	24	19	0
17152	24	19	0
17153	26	17	0
17154	26	17	0
17155	25	18	0
17156	25	18	0
17157	25	18	0
17158	25	18	0
17159	25	18	0
17160	24	19	0
